3645, 0.11,19.50, 2.28
3617, 0.05,45.00, 2.25
3540, 0.08,73.00, 6.21
3460, 0.10,74.00, 7.88
3443, 0.18,45.00, 8.62
3355, 0.22,65.00,15.22
