3645, 0.56,25.63,15.16
3617, 0.15,64.02,10.42
3540, 0.08,53.06, 4.52
3460, 0.00, 0.00, 0.00
3443, 0.18,86.41,16.45
3355, 0.04,117.40, 4.52
