3645, 0.09,20.59, 1.96
3617, 0.01,21.94, 0.34
3540, 0.04,167.47, 7.37
3460, 0.11,49.97, 5.66
3443, 0.16,38.24, 6.35
3355, 0.21,64.45,14.08
