3645, 0.44,25.31,11.97
3617, 0.21,64.71,14.46
3540, 0.14,59.14, 8.62
3460, 0.00, 0.00, 0.00
3443, 0.20,93.71,19.98
3355, 0.05,129.09, 7.43
