3645, 0.37,25.20, 9.99
3617, 0.29,58.01,17.84
3540, 0.28,70.00,20.86
3460, 0.00, 0.00, 0.00
3443, 0.19,103.00,20.83
3355, 0.04,65.00, 2.77
