3645, 0.37,25.72,10.21
3617, 0.29,56.65,17.26
3540, 0.06,47.24, 2.96
3460, 0.00, 0.00, 0.00
3443, 0.00, 0.00, 0.00
3355, 0.00, 0.00, 0.00
