3645, 0.10,24.11, 2.45
3617, 0.04,42.36, 2.02
3540, 0.09,69.95, 6.66
3460, 0.23,56.43,13.85
3443, 0.22,35.89, 8.49
3355, 0.34,69.32,24.90
