3645, 0.32,26.07, 8.98
3617, 0.21,47.99,10.95
3540, 0.25,88.58,23.53
3460, 0.00, 0.00, 0.00
3443, 0.12,82.11,10.39
3355, 0.08,74.69, 6.00
