wavenumber (/cm),upper baseline (/cm) (smaller area),main baseline (/cm),lower baseline (/cm) (larger area),absorbance - upper baseline (/cm),absorbance - main baseline (/cm),absorbance - lower baseline (/cm),
3.201520912999999837e+03,6.250000000000444089e-02,6.250000000000710543e-02,6.250000000001421085e-02,-4.440892098500626162e-15,-7.105427357601001859e-15,-1.421085471520200372e-14
3.205323194000000058e+03,6.107477090356283611e-02,6.044268429971211276e-02,5.981059769586671848e-02,1.425229096437163889e-03,2.057315700287887239e-03,2.689402304133281518e-03
3.209125474999999824e+03,5.966412841963819602e-02,5.840967962028287275e-02,5.715523082093021401e-02,2.835871580361803979e-03,4.090320379717127253e-03,5.344769179069785991e-03
3.212927756999999929e+03,5.826807218298846180e-02,5.640098543662652730e-02,5.453389869026814551e-02,-2.018072182988439600e-03,-1.509854366265050984e-04,1.716101309731876690e-03
3.216730038000000150e+03,5.688660292793823459e-02,5.441660280532012450e-02,5.194660268270290260e-02,5.613397072061765414e-03,8.083397194679875497e-03,1.055339731729709740e-02
3.220532318999999916e+03,5.551972028540674842e-02,5.245653119487592164e-02,4.939334210434864758e-02,-5.519720285406704008e-03,-2.456531194875877233e-03,6.066578956513968279e-04
3.224334601000000021e+03,5.416742390165651955e-02,5.052077009938926722e-02,4.687411629712556760e-02,2.082576098343502657e-03,5.729229900610754989e-03,9.375883702874454606e-03
3.228136881999999787e+03,5.282971448799855807e-02,4.860932053706790157e-02,4.438892658614257414e-02,-2.829714487998513661e-03,1.390679462932142840e-03,5.611073413857470271e-03
3.231939163000000008e+03,5.150659168685933764e-02,4.672218199561051222e-02,4.193777230437056858e-02,-1.506591686859293233e-03,3.277818004389532192e-03,8.062227695629475832e-03
3.235741445000000112e+03,5.019805515600950230e-02,4.485935398829177245e-02,3.952065282057937168e-02,-1.980551560094578889e-04,5.140646011708271956e-03,1.047934717942067273e-02
3.239543725999999879e+03,4.890410558374291838e-02,4.302083749495722031e-02,3.713756940617862767e-02,1.095894416257126025e-03,6.979162505042824094e-03,1.286243059382141674e-02
3.243346007999999983e+03,4.762474228944224564e-02,4.120663154854931065e-02,3.478852080766081656e-02,2.375257710557798774e-03,8.793368451450733758e-03,1.521147919233922785e-02
3.247148289000000204e+03,4.635996594604829824e-02,3.941673710333759573e-02,3.247350826062778140e-02,3.640034053951746174e-03,1.058326289666244868e-02,1.752649173937226301e-02
3.250950569999999971e+03,4.510977621517398006e-02,3.765115367898985710e-02,3.019253114280751049e-02,4.890223784826064346e-03,1.234884632101018731e-02,1.980746885719253392e-02
3.254752852000000075e+03,4.387417277377192448e-02,3.590988082074808574e-02,2.794558886772691153e-02,6.125827226228119926e-03,1.409011917925195867e-02,2.205441113227313288e-02
3.258555132999999842e+03,4.265315627177201918e-02,3.419291944452318432e-02,2.573268261727790218e-02,7.346843728228025228e-03,1.580708055547686008e-02,2.426731738272214223e-02
3.262357414000000063e+03,4.144672638228907857e-02,3.250026908916048285e-02,2.355381179603988073e-02,8.553273617710965837e-03,1.749973091083956156e-02,2.644618820396016368e-02
3.266159696000000167e+03,4.025488279378830470e-02,3.083192931908840251e-02,2.140897584439471757e-02,9.745117206211739713e-03,1.916807068091164190e-02,2.859102415560532684e-02
3.269961976999999933e+03,3.907762613317888878e-02,2.918790101185031460e-02,1.929817589052795768e-02,1.092237386682115563e-02,2.081209898814972981e-02,3.070182410947208673e-02
3.273764259000000038e+03,3.791495578122461296e-02,2.756818330268728801e-02,1.722141082415440394e-02,1.833504421877540924e-02,2.868181669731273420e-02,3.902858917584561826e-02
3.277566539999999804e+03,3.676687234948872174e-02,2.597277704357026096e-02,1.517868173765890560e-02,2.573312765051127826e-02,3.652722295642973904e-02,4.732131826234109440e-02
3.281368821000000025e+03,3.563337553027157156e-02,2.440168180531898656e-02,1.316998808037084245e-02,2.686662446972842844e-02,3.809831819468101344e-02,4.933001191962915755e-02
3.285171103000000130e+03,3.451446503121768927e-02,2.285489718432387463e-02,1.119532933743272451e-02,2.798553496878231073e-02,3.964510281567612537e-02,5.130467066256727549e-02
3.288973383999999896e+03,3.341014144087406379e-02,2.133242399419366109e-02,9.254706547517699278e-03,2.908985855912593621e-02,4.116757600580633891e-02,5.324529345248230072e-02
3.292775665000000117e+03,3.232040446304829118e-02,1.983426182492742385e-02,7.348119186810109227e-03,3.017959553695170882e-02,4.266573817507257615e-02,5.515188081318989077e-02
3.296577947000000222e+03,3.124525381689569059e-02,1.836041029210022657e-02,5.475566767310979799e-03,3.125474618310430941e-02,4.413958970789977343e-02,5.702443323268902020e-02
3.300380227999999988e+03,3.018469006794344267e-02,1.691087017095860290e-02,3.637050273978204018e-03,3.856530993205653512e-02,5.183912982904137490e-02,6.511294972602177378e-02
3.304182510000000093e+03,2.913871265833645197e-02,1.548564069904045937e-02,1.832568739752460374e-03,3.961128734166352583e-02,5.326435930095951843e-02,6.691743126024751742e-02
3.307984790999999859e+03,2.810732213825861692e-02,1.408472262601989655e-02,6.212311378916979265e-05,4.689267786174144970e-02,6.091527737398017006e-02,7.493787688621089682e-02
3.311787072000000080e+03,2.709051823069863474e-02,1.270811557386508639e-02,-1.674287082964909246e-03,5.415948176930140967e-02,6.854188442613495802e-02,8.292428708296495365e-02
3.315589354000000185e+03,2.608830067399292574e-02,1.135581919011485752e-02,-3.376662293758769806e-03,6.141169932600709647e-02,7.614418080988516468e-02,9.087666229375879201e-02
3.319391634999999951e+03,2.510066999530646825e-02,1.002783418608110821e-02,-5.045001623139810931e-03,6.864933000469353175e-02,8.372216581391889179e-02,9.879500162313981093e-02
3.323193916000000172e+03,2.412762592913786364e-02,8.724160202911335205e-03,-6.679305523311640513e-03,8.212237407086220298e-02,9.752583979708873141e-02,1.129293055233117071e-01
3.326996197999999822e+03,2.316916822533254816e-02,7.444796907330797353e-03,-8.279574410668288920e-03,9.558083177466747404e-02,1.113052030926692249e-01,1.270295744106683111e-01
