wavenumber (/cm),upper baseline (/cm) (smaller area),main baseline (/cm),lower baseline (/cm) (larger area),absorbance - upper baseline (/cm),absorbance - main baseline (/cm),absorbance - lower baseline (/cm),
3.199378999999999905e+03,2.839714959617012369e-02,2.839714959616479462e-02,2.839714959617012369e-02,9.436895709313830594e-16,6.272760089132134453e-15,9.436895709313830594e-16
3.201307999999999993e+03,2.759855160937796370e-02,2.712571316403789012e-02,2.665287471870669833e-02,1.406180347350932669e-03,1.879018792691006245e-03,2.351857238022198038e-03
3.203235999999999876e+03,2.680540251541430052e-02,2.586317477111244045e-02,2.492094702681768581e-02,2.714601559438950540e-03,3.656829303740810611e-03,4.599057048035565254e-03
3.205164999999999964e+03,2.601687954551223925e-02,2.460822473026169632e-02,2.319956991501825883e-02,3.949381027178511250e-03,5.358035842429054174e-03,6.766690657672491671e-03
3.207092999999999847e+03,2.523380024551791223e-02,2.336216418201075840e-02,2.149052811851248634e-02,4.527068908859427365e-03,6.398704972366581201e-03,8.270341035864853252e-03
3.209021000000000186e+03,2.445575453711512637e-02,2.212434042000133161e-02,1.979292630289819499e-02,5.940021479565849027e-03,8.271435596679643787e-03,1.060284971378278041e-02
3.210949999999999818e+03,2.368234278648095881e-02,2.089411782886330116e-02,1.810589287125097258e-02,7.128757758395165567e-03,9.916982716012823218e-03,1.270520767362515180e-02
3.212878000000000156e+03,2.291436687204750910e-02,1.967277191152838611e-02,1.643117695101992126e-02,7.715578162407699114e-03,1.095717312292682211e-02,1.419876808343528696e-02
3.214806999999999789e+03,2.215103013830166390e-02,1.845903571166296331e-02,1.476704128503314450e-02,8.345121203915423225e-03,1.203711563055412381e-02,1.572911005718394262e-02
3.216735999999999876e+03,2.139273221907345146e-02,1.725354484463892391e-02,1.311435747021505449e-02,1.037272882715775668e-02,1.451191620159228424e-02,1.865110357601615365e-02
3.218664000000000215e+03,2.063986230098358021e-02,1.605691783042040299e-02,1.147397335986255484e-02,1.237676471677623402e-02,1.695970918733941124e-02,2.154265365789725939e-02
3.220592999999999847e+03,1.989163939864546649e-02,1.486791335467074759e-02,9.844187310704910487e-03,1.317731277480088670e-02,1.820103881877560559e-02,2.322476486274144269e-02
3.222521000000000186e+03,1.914883927452670775e-02,1.368776418512496207e-02,8.226689095732098167e-03,1.247960017678145794e-02,1.794067526618320363e-02,2.340175035557606753e-02
3.224449000000000069e+03,1.841107274199949018e-02,1.251585180182424040e-02,6.620630861654319688e-03,1.390354762326212468e-02,1.979876856343737446e-02,2.569398950360729517e-02
3.226378000000000156e+03,1.767796105892749381e-02,1.135157477578196961e-02,5.025188492652432615e-03,1.534420218734536268e-02,2.167058847049088688e-02,2.799697475362042387e-02
3.228306000000000040e+03,1.695026432036961239e-02,1.019614023715753603e-02,3.442016153954341462e-03,1.628626189375773081e-02,2.304038597696980717e-02,2.979451006017300174e-02
3.230235000000000127e+03,1.622722765418949109e-02,9.048349602394978319e-03,1.869471550612900046e-03,1.651924143031091585e-02,2.369811948210542862e-02,3.087699753388750690e-02
3.232164000000000215e+03,1.550922980252344985e-02,7.908804300475580362e-03,3.083787984365926604e-04,1.873973763229591638e-02,2.634016313434378587e-02,3.394058863638277357e-02
3.234092000000000098e+03,1.479663906031092324e-02,6.778088664958659137e-03,-1.240461730382946826e-03,1.990930940614213385e-02,2.792785980149439795e-02,3.594641019683600391e-02
3.236021000000000186e+03,1.408871622553498071e-02,5.655029754317197899e-03,-2.778656716895255840e-03,1.995291076548372233e-02,2.838659723670150514e-02,3.682028370791395888e-02
3.237949000000000069e+03,1.338619527729001391e-02,4.540791963474788417e-03,-4.304611350331555286e-03,2.054216109315298855e-02,2.938756440696821404e-02,3.823296772077455774e-02
3.239876999999999953e+03,1.268870792063836461e-02,3.434790958875666433e-03,-5.819126002876373605e-03,2.246400036776188824e-02,3.171791732952458642e-02,4.097183429127662646e-02
3.241806000000000040e+03,1.199589630512853944e-02,2.336459497943366159e-03,-7.322977309236478050e-03,2.470964562895699990e-02,3.436908243614217318e-02,4.402851924332201738e-02
3.243733999999999924e+03,1.130847874244622631e-02,1.246936338020532276e-03,-8.814606066398056328e-03,2.667142974425615320e-02,3.673297214868184724e-02,4.679451455310043584e-02
3.245663000000000011e+03,1.062574214382827620e-02,1.650912683608396492e-04,-1.029555960709771512e-02,2.691673829945312457e-02,3.737738917492056112e-02,4.783804005037911589e-02
3.247592000000000098e+03,9.948044359726182506e-03,-9.085084684556932189e-04,-1.176506129662868716e-02,2.680596858548114914e-02,3.766252141366302486e-02,4.851907424183601880e-02
3.249519999999999982e+03,9.275732793389224184e-03,-1.973312725267462042e-03,-1.322235824391171377e-02,2.687874195190451121e-02,3.812778747056119744e-02,4.937683298920544916e-02
3.251447999999999865e+03,8.608454818642030659e-03,-3.029880195837719725e-03,-1.466821521030681197e-02,2.901837104840568338e-02,4.065670606288543376e-02,5.229504107735452600e-02
3.253376999999999953e+03,7.945868253806054327e-03,-4.078752482945091629e-03,-1.610337321968557944e-02,3.032670105929657911e-02,4.235132179604772507e-02,5.437594253278821288e-02
3.255304999999999836e+03,7.288660073029973319e-03,-5.118842108837284854e-03,-1.752634429069388489e-02,3.121244495924113682e-02,4.361994714110839499e-02,5.602744932296499503e-02
3.257233999999999924e+03,6.636148525084095695e-03,-6.151228004668496396e-03,-1.893860453440865399e-02,3.179590414102023699e-02,4.458328067077282908e-02,5.737065720051298667e-02
3.259161999999999807e+03,5.989010138275574491e-03,-7.174839785887954235e-03,-2.033868971004082482e-02,3.397128411221889133e-02,4.713513403638242005e-02,6.029898396053529064e-02
3.261090999999999894e+03,5.346573607223348290e-03,-8.190739290439452702e-03,-2.172805218809159555e-02,3.572928081744194961e-02,4.926659371510475061e-02,6.280390661275689346e-02
3.263019999999999982e+03,4.709175890683425791e-03,-9.198393462149567767e-03,-2.310596281497723226e-02,3.706906367718670881e-02,5.097663303001970236e-02,6.488420238284736685e-02
3.264947999999999865e+03,4.077143500220259398e-03,-1.019728634025973690e-02,-2.447171618073085142e-02,3.743749467945758913e-02,5.171192451993758543e-02,6.598635436040869995e-02
3.266876000000000204e+03,3.450144701348634158e-03,-1.118794243212839490e-02,-2.582602956558943674e-02,3.786614845776967164e-02,5.250423559124670070e-02,6.714232272470774254e-02
3.268804999999999836e+03,2.827858204076605375e-03,-1.217086915412579629e-02,-2.716959651232286888e-02,3.847359628417412747e-02,5.347232364237652913e-02,6.847105100057360172e-02
3.270733000000000175e+03,2.210929199174316295e-03,-1.314504740131816618e-02,-2.850102400180176687e-02,4.020205136463644857e-02,5.555802796512893105e-02,7.091400456561253174e-02
3.272661999999999807e+03,1.598717718792386222e-03,-1.411148773204295992e-02,-2.982169318287120063e-02,4.200464715409610306e-02,5.771485260493144920e-02,7.342505805575968991e-02
3.274590999999999894e+03,9.915450529280889214e-04,-1.506968272992814661e-02,-3.113091051277194765e-02,4.375218506265360352e-02,5.981341284550983906e-02,7.587464062835364009e-02
3.276518999999999778e+03,3.897220443711546523e-04,-1.601914207400945145e-02,-3.242800619237584669e-02,4.409562003010017439e-02,6.050448414848078049e-02,7.691334826684717574e-02
3.278447999999999865e+03,-2.073756046065966530e-04,-1.696085068061670142e-02,-3.371432575661614806e-02,4.523856871054424134e-02,6.199204378655434611e-02,7.874551886255379274e-02
3.280376000000000204e+03,-7.991288191941947616e-04,-1.789383218001994180e-02,-3.498853554083325434e-02,4.553078936636911767e-02,6.262549272719486471e-02,7.972019608800817725e-02
3.282304000000000087e+03,-1.385848442192028074e-03,-1.881857689317989468e-02,-3.625130534416243222e-02,4.651602248232861170e-02,6.394875093331647831e-02,8.138147938429901584e-02
3.284233000000000175e+03,-1.967834871898332949e-03,-1.973555805008153641e-02,-3.750328122825052901e-02,4.824658758514480117e-02,6.601431076332800463e-02,8.378203394149699723e-02
3.286161000000000058e+03,-2.544484700926830101e-03,-2.064382491856520119e-02,-3.874316513619291413e-02,4.972013002256153724e-02,6.781947024019990833e-02,8.591881045782762127e-02
3.288090000000000146e+03,-3.116396113744812624e-03,-2.154431968418712984e-02,-3.997224325462056527e-02,5.052815812700137132e-02,6.895608169744368854e-02,8.738400526787712397e-02
3.290018999999999778e+03,-3.683268712046938731e-03,-2.243656911696767509e-02,-4.118986952187597694e-02,5.251850804853380739e-02,7.127180845345454374e-02,9.002510885836284560e-02
3.291947000000000116e+03,-4.244812544728304715e-03,-2.332011708234205116e-02,-4.239542161994336311e-02,5.387810393874148396e-02,7.295340847635523041e-02,9.202871301395654235e-02
3.293875000000000000e+03,-4.801322785819905903e-03,-2.419542826147669246e-02,-4.358953373712282087e-02,5.506794327875813577e-02,7.446204875441492232e-02,9.385615423006105074e-02
3.295804000000000087e+03,-5.353084164854138294e-03,-2.506295024454452403e-02,-4.477281632422602797e-02,5.497372196300984171e-02,7.468358804270022744e-02,9.439345412238173139e-02
3.297731999999999971e+03,-5.899524611976403321e-03,-2.592178357900287722e-02,-4.594404254602224569e-02,5.628317872554089440e-02,7.630543769256736830e-02,9.632769665958673677e-02
3.299661000000000058e+03,-6.441210974120537003e-03,-2.677281917079454843e-02,-4.710442736746500714e-02,5.810869105275096036e-02,7.844029924942497178e-02,9.877190744609543049e-02
3.301588999999999942e+03,-6.977581627273465870e-03,-2.761517466057661352e-02,-4.825276769387087938e-02,5.973997470674236032e-02,8.037756774004550797e-02,1.010151607733397738e-01
3.303518000000000029e+03,-7.509192972527500842e-03,-2.844972386109567708e-02,-4.939025474965674789e-02,6.058398445050763859e-02,8.152451533907581482e-02,1.024650462276368856e-01
3.305447000000000116e+03,-8.035765503265679399e-03,-2.927602772877335724e-02,-5.051628995426682422e-02,6.196084957355063594e-02,8.320111179905831378e-02,1.044413740245517808e-01
3.307375000000000000e+03,-8.557030160073253455e-03,-3.009366431544258091e-02,-5.163029847080480295e-02,6.229903138753711822e-02,8.383566554290644568e-02,1.053722996982686677e-01
3.309302999999999884e+03,-9.073261225289286358e-03,-3.090306411587206981e-02,-5.273286700644774783e-02,6.357415161305043916e-02,8.540395450363322261e-02,1.072337573942089006e-01
3.311231999999999971e+03,-9.584722536761347556e-03,-3.170464053383881264e-02,-5.382455853090561959e-02,6.473025995987116699e-02,8.685017795694863207e-02,1.089700959540154390e-01
3.313159999999999854e+03,-1.009088380800804430e-02,-3.249756248959023708e-02,-5.490424117116532443e-02,6.700641653611472126e-02,8.941309521769691404e-02,1.118197738992720014e-01
3.315088999999999942e+03,-1.059227010259000679e-02,-3.328265251628081955e-02,-5.597303492996275054e-02,6.850726679860905111e-02,9.119764921229986387e-02,1.138880316259817949e-01
3.317016999999999825e+03,-1.108836157986736737e-02,-3.405909662735950860e-02,-5.702983167483921534e-02,6.953151296880830112e-02,9.250224801630044236e-02,1.154729830637801491e-01
3.318945999999999913e+03,-1.157967285755567843e-02,-3.482770026277215436e-02,-5.807572766797619579e-02,7.087105861493003811e-02,9.411908602014651404e-02,1.173671134253505555e-01
3.320875000000000000e+03,-1.206594532073346215e-02,-3.558805856534164036e-02,-5.911017180994448950e-02,7.262504737764707841e-02,9.614716062225525661e-02,1.196692738668581057e-01
