3645, 0.48,26.96,13.85
3617, 0.18,51.48,10.13
3540, 0.02,52.42, 1.02
3460, 0.00, 0.00, 0.00
3443, 0.00, 0.00, 0.00
3355, 0.00, 0.00, 0.00
