3645, 0.43,25.01,11.38
3617, 0.13,65.52, 8.81
3540, 0.09,55.28, 5.39
3460, 0.00, 0.00, 0.00
3443, 0.20,86.96,18.50
3355, 0.04,121.88, 5.77
