3645, 0.38,26.17,10.51
3617, 0.27,57.36,16.70
3540, 0.05,46.04, 2.45
3460, 0.00, 0.00, 0.00
3443, 0.00, 0.00, 0.00
3355, 0.00, 0.00, 0.00
