wavenumber (/cm),upper baseline (/cm) (smaller area),main baseline (/cm),lower baseline (/cm) (larger area),absorbance - upper baseline (/cm),absorbance - main baseline (/cm),absorbance - lower baseline (/cm),
3.199378999999999905e+03,5.342033873450446890e-03,5.342033873446894177e-03,5.342033873439788749e-03,6.661338147750939243e-16,4.218847493575594854e-15,1.132427485117659671e-14
3.201307999999999993e+03,5.190803500422447314e-03,4.698784996085336729e-03,4.206766491748226144e-03,3.905206083565371245e-05,5.310705651727642973e-04,1.023089069509874882e-03
3.203235999999999876e+03,5.041130514856551059e-03,4.060799544862270238e-03,3.080468574870209864e-03,8.306342772835817456e-04,1.810965247277862566e-03,2.791296217269922941e-03
3.205164999999999964e+03,4.892859654321402019e-03,3.427415709145620326e-03,1.961971763966730009e-03,1.047825146617054060e-03,2.513269091792835752e-03,3.978713036971726069e-03
3.207092999999999847e+03,4.746144647027605856e-03,2.799290185495628691e-03,8.524357239583224555e-04,-1.343695902052965963e-04,1.812484871326680569e-03,3.759339332863986805e-03
3.209021000000000186e+03,4.600908245413926068e-03,2.176093347443952553e-03,-2.487215505251327841e-04,1.315947829078289999e-03,3.740762727048263514e-03,6.165577625017348851e-03
3.210949999999999818e+03,4.457076269963167192e-03,1.557505795341640464e-03,-1.342064679279886263e-03,3.016712130945897741e-03,5.916282605567424469e-03,8.815853080188951196e-03
3.212878000000000156e+03,4.314797846621143407e-03,9.441688848639273601e-04,-2.426460076897285489e-03,3.953403634425756152e-03,7.324032596182972199e-03,1.069466155794418505e-02
3.214806999999999789e+03,4.173925383663235067e-03,3.354463744038582718e-04,-3.503032634858627148e-03,4.996834936008220929e-03,8.835313945267597724e-03,1.267379295453008314e-02
3.216735999999999876e+03,4.034533060605749455e-03,-2.683423363860626409e-04,-4.571217733380095183e-03,6.053449929349419278e-03,1.035632532634123137e-02,1.465920072333526392e-02
3.218664000000000215e+03,3.896691988127809481e-03,-8.668880773194942435e-04,-5.630468142769018414e-03,6.198622917657048426e-03,1.096220298310435215e-02,1.572578304855387632e-02
3.220592999999999847e+03,3.760259177563174404e-03,-1.460811746466283978e-03,-6.681882670498850985e-03,6.887882181774052093e-03,1.210895310580351047e-02,1.733002402983607748e-02
3.222521000000000186e+03,3.625376083356446344e-03,-2.049497559827528903e-03,-7.724371203011060061e-03,8.450655883796454049e-03,1.412552952698042930e-02,1.980040317016396045e-02
3.224449000000000069e+03,3.491971594829834658e-03,-2.633254687587793796e-03,-8.758480970005422250e-03,7.721460474969910059e-03,1.384668675738753851e-02,1.997191303980516697e-02
3.226378000000000156e+03,3.359977669350033835e-03,-3.212382073119357528e-03,-9.784741815593633874e-03,7.585472876877608073e-03,1.415783261934699944e-02,2.073019236182127578e-02
3.228306000000000040e+03,3.229531159095078152e-03,-3.786279273307435744e-03,-1.080208970571305827e-02,9.186701702551647308e-03,1.620251213495416120e-02,2.321832256735978373e-02
3.230235000000000127e+03,3.100496746108127866e-03,-4.355541617197644655e-03,-1.181157998050430535e-02,1.088513269886581813e-02,1.834117106217159066e-02,2.579720942547825135e-02
3.232164000000000215e+03,2.972942473022044396e-03,-4.919870161415929033e-03,-1.281268279585745518e-02,1.080702673293143512e-02,1.869983936736940855e-02,2.659265200181093469e-02
3.234092000000000098e+03,2.846933313630284346e-03,-5.478976192059725747e-03,-1.380488569775373264e-02,8.965516279448304537e-03,1.729142578513831463e-02,2.561733529083232153e-02
3.236021000000000186e+03,2.722338553037495501e-03,-6.033439694636655304e-03,-1.478921794230991793e-02,1.104626618338011568e-02,1.980204443105426648e-02,2.855782267872752911e-02
3.237949000000000069e+03,2.599287371917391454e-03,-6.582685797708265341e-03,-1.576465896733481031e-02,1.216095898045443935e-02,2.134293215008009614e-02,3.052490531970664112e-02
3.239876999999999953e+03,2.477714796477847869e-03,-7.127003215178895346e-03,-1.673172122683830310e-02,1.192510065920071582e-02,2.152981867085745904e-02,3.113453668251686679e-02
3.241806000000000040e+03,2.357558920969005101e-03,-7.666670434139710721e-03,-1.769089978925109108e-02,1.178130756484363495e-02,2.180553691995235077e-02,3.182976627506373113e-02
3.243733999999999924e+03,2.238944323801117520e-03,-8.201127924038154049e-03,-1.864120017187786971e-02,1.305763167150642001e-02,2.349770391934569158e-02,3.393777616718540724e-02
3.245663000000000011e+03,2.121747960785569376e-03,-8.730930101357614603e-03,-1.958360816350257494e-02,1.430577605123861673e-02,2.515845411338180071e-02,3.601113217552676105e-02
3.247592000000000098e+03,2.006031737670888049e-03,-9.255798479006926982e-03,-2.051762869568563019e-02,1.573390520785300506e-02,2.699573542453082009e-02,3.825756564120952330e-02
3.249519999999999982e+03,1.891854491366196100e-03,-9.775464799359312451e-03,-2.144278409008748554e-02,1.754908692662626724e-02,2.921640621735177579e-02,4.088372550807994887e-02
