3645, 0.56,25.78,15.38
3617, 0.15,62.13,10.22
3540, 0.08,55.22, 4.71
3460, 0.00, 0.00, 0.00
3443, 0.19,85.78,17.15
3355, 0.03,112.44, 3.94
