4.493401e+002,1.437249e+000
4.512686e+002,6.000000e+000
4.531971e+002,6.000000e+000
4.551256e+002,6.000000e+000
4.570541e+002,6.000000e+000
4.589826e+002,6.000000e+000
4.609111e+002,6.000000e+000
4.628396e+002,6.000000e+000
4.647681e+002,1.002329e+000
4.666966e+002,6.864228e-001
4.686251e+002,7.847397e-001
4.705536e+002,7.892973e-001
4.724821e+002,8.136870e-001
4.744106e+002,1.011300e+000
4.763391e+002,1.509458e+000
4.782676e+002,1.318688e+000
4.801961e+002,3.178160e+000
4.821246e+002,9.034812e-001
4.840531e+002,5.643774e-001
4.859816e+002,8.922476e-001
4.879101e+002,6.000000e+000
4.898386e+002,6.000000e+000
4.917671e+002,6.000000e+000
4.936956e+002,6.000000e+000
4.956241e+002,1.262757e+000
4.975526e+002,9.885176e-001
4.994811e+002,1.546666e+000
5.014096e+002,6.000000e+000
5.033381e+002,6.000000e+000
5.052666e+002,6.000000e+000
5.071951e+002,6.000000e+000
5.091236e+002,1.095680e+000
5.110521e+002,1.108915e+000
5.129806e+002,1.196696e+000
5.149091e+002,1.072884e+000
5.168376e+002,7.634457e-001
5.187661e+002,6.934761e-001
5.206946e+002,9.577044e-001
5.226231e+002,7.456172e-001
5.245516e+002,7.467151e-001
5.264801e+002,8.160736e-001
5.284086e+002,1.016003e+000
5.303371e+002,8.955394e-001
5.322656e+002,2.333584e+000
5.341941e+002,6.000000e+000
5.361226e+002,1.370148e+000
5.380511e+002,1.299049e+000
5.399796e+002,6.000000e+000
5.419081e+002,1.516121e+000
5.438365e+002,7.373077e-001
5.457651e+002,1.149403e+000
5.476935e+002,1.212395e+000
5.496221e+002,8.291346e-001
5.515506e+002,1.107995e+000
5.534791e+002,1.311418e+000
5.554076e+002,1.043479e+000
5.573361e+002,9.740895e-001
5.592646e+002,9.255123e-001
5.611931e+002,1.129633e+000
5.631216e+002,2.168355e+000
5.650500e+002,2.216628e+000
5.669786e+002,1.248734e+000
5.689070e+002,1.078832e+000
5.708356e+002,1.138860e+000
5.727640e+002,1.131176e+000
5.746926e+002,1.170462e+000
5.766210e+002,1.387651e+000
5.785496e+002,1.482637e+000
5.804780e+002,1.782197e+000
5.824066e+002,1.521886e+000
5.843350e+002,1.252799e+000
5.862635e+002,1.243606e+000
5.881920e+002,1.416292e+000
5.901205e+002,1.400521e+000
5.920490e+002,1.316462e+000
5.939775e+002,1.287164e+000
5.959060e+002,1.310688e+000
5.978345e+002,1.421943e+000
5.997631e+002,1.542863e+000
6.016915e+002,1.555629e+000
6.036201e+002,1.528670e+000
6.055485e+002,1.432928e+000
6.074771e+002,1.411135e+000
6.094055e+002,1.478269e+000
6.113340e+002,1.514165e+000
6.132625e+002,1.491306e+000
6.151910e+002,1.505453e+000
6.171195e+002,1.447461e+000
6.190480e+002,1.446622e+000
6.209765e+002,1.456572e+000
6.229050e+002,1.469018e+000
6.248335e+002,1.383993e+000
6.267620e+002,1.360746e+000
6.286905e+002,1.414625e+000
6.306190e+002,1.477236e+000
6.325475e+002,1.478387e+000
6.344760e+002,1.499227e+000
6.364045e+002,1.532498e+000
6.383330e+002,1.497211e+000
6.402615e+002,1.444942e+000
6.421900e+002,1.454711e+000
6.441185e+002,1.491375e+000
6.460470e+002,1.523104e+000
6.479755e+002,1.500878e+000
6.499040e+002,1.462278e+000
6.518325e+002,1.427752e+000
6.537610e+002,1.423072e+000
6.556895e+002,1.460563e+000
6.576180e+002,1.494410e+000
6.595465e+002,1.476550e+000
6.614750e+002,1.503430e+000
6.634035e+002,1.551535e+000
6.653320e+002,1.540212e+000
6.672605e+002,1.436145e+000
6.691890e+002,1.430148e+000
6.711175e+002,1.485401e+000
6.730460e+002,1.502226e+000
6.749745e+002,1.535088e+000
6.769030e+002,1.526829e+000
6.788315e+002,1.484191e+000
6.807599e+002,1.483875e+000
6.826885e+002,1.525030e+000
6.846169e+002,1.574218e+000
6.865455e+002,1.557164e+000
6.884739e+002,1.541549e+000
6.904025e+002,1.534059e+000
6.923309e+002,1.548720e+000
6.942595e+002,1.544937e+000
6.961880e+002,1.500596e+000
6.981165e+002,1.487607e+000
7.000450e+002,1.494840e+000
7.019734e+002,1.507404e+000
7.039020e+002,1.517292e+000
7.058304e+002,1.526672e+000
7.077590e+002,1.547857e+000
7.096874e+002,1.531188e+000
7.116160e+002,1.515758e+000
7.135444e+002,1.518399e+000
7.154730e+002,1.543953e+000
7.174014e+002,1.571799e+000
7.193300e+002,1.534527e+000
7.212584e+002,1.521586e+000
7.231870e+002,1.556522e+000
7.251154e+002,1.576222e+000
7.270439e+002,1.578396e+000
7.289724e+002,1.551936e+000
7.309009e+002,1.525428e+000
7.328294e+002,1.553463e+000
7.347579e+002,1.577729e+000
7.366864e+002,1.578757e+000
7.386149e+002,1.586056e+000
7.405434e+002,1.576728e+000
7.424719e+002,1.566923e+000
7.444004e+002,1.591204e+000
7.463289e+002,1.622958e+000
7.482574e+002,1.629230e+000
7.501859e+002,1.629161e+000
7.521144e+002,1.604136e+000
7.540429e+002,1.596529e+000
7.559714e+002,1.612422e+000
7.578999e+002,1.611236e+000
7.598284e+002,1.604668e+000
7.617569e+002,1.632655e+000
7.636854e+002,1.654313e+000
7.656139e+002,1.623304e+000
7.675424e+002,1.588712e+000
7.694709e+002,1.595885e+000
7.713994e+002,1.587590e+000
7.733279e+002,1.590234e+000
7.752564e+002,1.627338e+000
7.771849e+002,1.642166e+000
7.791134e+002,1.629573e+000
7.810419e+002,1.632323e+000
7.829704e+002,1.613597e+000
7.848989e+002,1.590396e+000
7.868274e+002,1.610145e+000
