3645, 0.35,24.20, 9.09
3617, 0.29,64.69,19.69
3540, 0.22,68.17,15.69
3460, 0.00, 0.00, 0.00
3443, 0.18,112.53,21.16
3355, 0.04,176.73, 7.01
