3645, 0.46,25.10,12.35
3617, 0.14,69.30,10.23
3540, 0.09,53.53, 5.31
3460, 0.00, 0.00, 0.00
3443, 0.20,88.41,18.90
3355, 0.05,124.30, 6.24
