3645, 0.24,25.89, 6.68
3617, 0.12,64.10, 7.97
3540, 0.10,64.76, 6.56
3460, 0.00, 0.00, 0.00
3443, 0.12,95.07,12.59
3355, 0.03,104.98, 3.17
