3645, 0.28,27.10, 8.04
3617, 0.12,55.32, 6.92
3540, 0.02,47.87, 0.79
3460, 0.00, 0.00, 0.00
3443, 0.00, 0.00, 0.00
3355, 0.00, 0.00, 0.00
