3645, 0.41,27.04,11.77
3617, 0.17,52.16, 9.41
3540, 0.01,52.41, 0.69
3460, 0.00, 0.00, 0.00
3443, 0.00, 0.00, 0.00
3355, 0.00, 0.00, 0.00
