3645, 0.08,19.50, 1.66
3617, 0.03,45.00, 1.44
3540, 0.05,73.00, 3.88
3460, 0.11,65.00, 7.61
3443, 0.29,45.00,13.89
3355, 0.32,60.00,20.43
