3645, 0.10,20.74, 2.27
3617, 0.07,72.08, 5.12
3540, 0.09,55.87, 5.12
3460, 0.20,78.65,16.64
3443, 0.15,34.62, 5.45
3355, 0.28,70.09,20.75
